ANP	Reef Unit	ID Transect	Year_survey	ID_specie	ID_paper	D1_max_diam_cm	D2_min_diam_cm	altura_maxima_cm	Muerto_spp_diss_sig_paper	Mortalidad_total	obs
PNAPM	Limones	7	2019	PAST	otras	25	25	10	no	100	
PNAPM	Limones	7	2019	PAST	otras	15	10	5	no	0	
PNAPM	Limones	7	2019	APAL	otras	150	80	90	no	50	
PNAPM	Limones	7	2019	PSTR	PSTR	50	40	50	si	20	
PNAPM	Limones	7	2019	PSTR	PSTR	50	30	40	si	20	
PNAPM	Limones	7	2019	PPOR	otras	6	3	2	no	0	
PNAPM	Limones	7	2019	UAGA	otras	10	10	5	no	0	
PNAPM	Limones	7	2019	PAST	otras	5	5	1	no	0	
PNAPM	Limones	7	2019	SSID	SSID	40	40	25	si	80	
PNAPM	Limones	7	2019	APAL	otras	40	40	10	no	0	
PNAPM	Limones	7	2019	APAL	otras	10	5	10	no	0	
PNAPM	Limones	7	2019	APAL	otras	80	70	40	no	30	
PNAPM	Limones	7	2019	PSTR	PSTR	65	60	75	si	80	
PNAPM	Limones	8	2019	SSID	SSID	20	20	10	si	20	
PNAPM	Limones	8	2019	APAL	otras	200	100	120	no	20	
PNAPM	Limones	8	2019	APAL	otras	30	30	20	no	0	
PNAPM	Limones	8	2019	APAL	otras	120	100	40	no	10	
PNAPM	Limones	8	2019	PSTR	PSTR	10	10	1	no	0	
PNAPM	Limones	8	2019	APAL	otras	130	120	70	no	0	
PNAPM	Limones	8	2019	APAL	otras	150	125	75	no	0	
PNAPM	Limones	8	2019	APAL	otras	200	100	85	no	0	
PNAPM	Limones	8	2019	APAL	otras	100	75	60	no	0	
PNAPM	Limones	8	2019	APAL	otras	80	50	50	no	0	
PNAPM	Limones	8	2019	APAL	otras	200	100	100	no	0	
PNAPM	Limones	8	2019	APAL	otras	240	200	120	no	0	
PNAPM	Limones	8	2019	APAL	otras	320	250	70	no	0	
PNAPM	Limones	9	2019	APAL	otras	250	200	200	no	0	
PNAPM	Limones	9	2019	APAL	otras	60	30	40	no	0	
PNAPM	Limones	9	2019	APAL	otras	30	25	20	no	0	
PNAPM	Limones	9	2019	APAL	otras	110	75	60	no	30	
PNAPM	Limones	9	2019	APAL	otras	200	100	90	no	20	
PNAPM	Limones	9	2019	APAL	otras	100	100	80	no	20	
PNAPM	Limones	9	2019	APAL	otras	60	50	75	no	0	
PNAPM	Limones	9	2019	PAST	otras	60	50	60	no	0	
PNAPM	Limones	9	2019	APAL	otras	65	50	60	no	0	
PNAPM	Limones	9	2019	APAL	otras	80	50	80	no	10	
PNAPM	Limones	9	2019	APAL	otras	70	50	50	no	10	
PNAPM	Limones	9	2019	APAL	otras	70	50	50	no	0	
PNAPM	Limones	9	2019	APAL	otras	160	120	120	no	40	
PNAPM	Limones	10	2019	PAST	otras	10	10	5	no	45	
PNAPM	Limones	10	2019	PSTR	PSTR	60	50	80	si	30	
PNAPM	Limones	10	2019	PSTR	PSTR	25	20	20	no	0	
PNAPM	Limones	10	2019	PAST	otras	10	10	5	no	0	
PNAPM	Limones	10	2019	PAST	otras	25	20	1	no	0	
PNAPM	Limones	10	2019	PAST	otras	10	10	5	no	0	
PNAPM	Limones	10	2019	PAST	otras	10	8	10	no	0	
PNAPM	Limones	10	2019	PAST	otras	10	10	8	no	0	
PNAPM	Limones	10	2019	SSID	SSID	10	10	1	no	0	
PNAPM	Limones	10	2019	PAST	otras	10	10	12	no	0	
PNAPM	Limones	10	2019	PAST	otras	8	8	5	no	0	
PNAPM	Limones	10	2019	PSTR	PSTR	75	50	70	si	100	
PNAPM	Limones	10	2019	SSID	SSID	50	30	20	si	60	
PNAPM	Limones	10	2019	SSID	SSID	60	60	30	si	95	
PNAPM	Limones	10	2019	PSTR	PSTR	50	0	50	si	100	
PNAPM	Limones	10	2019	PAST	otras	50	50	20	no	10	
PNAPM	Limones	10	2019	PAST	otras	40	20	1	no	0	
PNAPM	Limones	11	2019	PAST	otras	20	10	1	no	0	
PNAPM	Limones	11	2019	APAL	otras	160	160	200	no	40	
PNAPM	Limones	11	2019	APAL	otras	40	30	20	no	0	
PNAPM	Limones	11	2019	APAL	otras	30	20	10	no	0	
PNAPM	Limones	11	2019	APAL	otras	120	100	130	no	20	
PNAPM	Limones	11	2019	PAST	otras	10	10	5	no	0	
PNAPM	Limones	11	2019	APAL	otras	100	100	20	no	50	
PNAPM	Limones	11	2019	PAST	otras	30	20	1	no	0	
PNAPM	Limones	11	2019	PAST	otras	20	20	1	no	0	
PNAPM	Limones	11	2019	PAST	otras	40	20	1	no	0	
PNAPM	Limones	11	2019	PAST	otras	25	20	1	no	0	
PNAPM	Limones	11	2019	PAST	otras	20	20	3	no	0	
PNAPM	Limones	11	2019	APAL	otras	25	24	20	no	0	
PNAPM	Limones	11	2019	APAL	otras	20	20	10	no	0	
PNAPM	Limones	11	2019	APAL	otras	75	75	90	no	40	
PNAPM	Limones	12	2019	PPOR	otras	15	15	10	no	0	
PNAPM	Limones	12	2019	APAL	otras	30	20	30	no	30	
PNAPM	Limones	12	2019	PAST	otras	30	30	1	no	0	
PNAPM	Limones	12	2019	PAST	otras	20	20	1	no	0	
PNAPM	Limones	2	2019	DCYL	DCYL	50	40	90	si	80	
PNAPM	Limones	12	2019	PAST	otras	25	20	1	no	0	
PNAPM	Limones	12	2019	PAST	otras	20	20	1	no	0	
PNAPM	Limones	12	2019	PAST	otras	20	20	1	no	0	
PNAPM	Limones	12	2019	PAST	otras	20	20	1	no	0	
PNAPM	Limones	12	2019	PAST	otras	10	10	1	no	0	
PNAPM	Limones	12	2019	PAST	otras	10	10	1	no	0	
PNAPM	Limones	12	2019	PAST	otras	20	10	1	no	0	
PNAPM	Limones	12	2019	PAST	otras	30	20	1	no	0	
PNAPM	Limones	12	2019	PSTR	PSTR	30	24	30	si	90	
PNAPM	Limones	12	2019	PSTR	PSTR	120	60	200	si	60	
PNAPM	Limones	12	2019	PPOR	otras	20	10	5	no	0	
PNAPM	Limones	12	2019	PAST	otras	50	30	40	no	10	
PNAPM	Limones	12	2019	SSID	SSID	40	30	30	si	90	
PNAPM	Limones	12	2019	PSTR	PSTR	20	20	10	no	0	
PNAPM	Limones	12	2019	PAST	otras	15	10	10	no	50	
PNAPM	Limones	13	2019	PSTR	PSTR	70	60	50	si	100	
PNAPM	Limones	13	2019	PAST	otras	20	10	1	no	0	
PNAPM	Limones	13	2019	PAST	otras	20	15	10	no	0	
PNAPM	Limones	13	2019	PAST	otras	10	10	1	no	0	
PNAPM	Limones	13	2019	UAGA	otras	10	2	5	no	0	
PNAPM	Limones	13	2019	PAST	otras	14	10	1	no	0	
PNAPM	Limones	13	2019	PAST	otras	25	25	25	no	30	
PNAPM	Limones	13	2019	OFAV	OFAV	25	20	20	si	15	
PNAPM	Limones	13	2019	OFAV	OFAV	80	20	80	no	0	
PNAPM	Limones	13	2019	UAGA	otras	20	10	10	no	0	
PNAPM	Limones	13	2019	OFAV	OFAV	25	20	50	no	0	
PNAPM	Limones	13	2019	OFAV	OFAV	40	30	100	si	20	
PNAPM	Limones	13	2019	OFAV	OFAV	25	20	40	no	0	
PNAPM	Limones	13	2019	OFAV	OFAV	40	20	30	no	0	
PNAPM	Limones	13	2019	OANN	otras	50	50	50	no	40	
PNAPM	Limones	13	2019	OFAV	OFAV	40	40	50	no	0	
PNAPM	Limones	13	2019	OFAV	OFAV	50	20	50	no	0	
PNAPM	Limones	13	2019	UTEN	otras	120	120	60	no	0	
PNAPM	Limones	13	2019	SSID	SSID	70	40	40	si	60	
PNAPM	Limones	13	2019	OFAV	OFAV	20	10	10	si	90	
PNAPM	Limones	13	2019	OFAV	OFAV	50	30	30	si	50	
PNAPM	Limones	13	2019	OFAV	OFAV	30	25	40	si	30	
PNAPM	Limones	13	2019	OFAV	OFAV	20	20	30	si	30	
PNAPM	Limones	13	2019	OFAV	OFAV	30	25	40	si	40	
PNAPM	Limones	13	2019	UTEN	otras	20	20	10	no	0	
PNAPM	Limones	14	2019	OFAV	OFAV	75	50	0	no	0	
PNAPM	Limones	14	2019	OFAV	OFAV	20	20	20	no	0	
PNAPM	Limones	14	2019	UAGA	otras	10	5	10	no	0	
PNAPM	Limones	14	2019	PSTR	PSTR	60	50	50	si	30	
PNAPM	Limones	14	2019	UTEN	otras	25	25	15	no	0	
PNAPM	Limones	14	2019	UTEN	otras	100	100	50	no	50	
PNAPM	Limones	14	2019	PAST	otras	40	30	1	no	0	
PNAPM	Limones	14	2019	PAST	otras	50	40	15	no	0	
PNAPM	Limones	14	2019	UTEN	otras	50	40	30	no	0	
PNAPM	Limones	14	2019	UTEN	otras	70	40	20	no	0	
PNAPM	Limones	14	2019	UTEN	otras	50	50	30	no	0	
PNAPM	Limones	14	2019	PPOR	otras	90	50	20	no	0	
PNAPM	Limones	14	2019	UTEN	otras	50	50	20	no	0	
PNAPM	Limones	14	2019	PAST	otras	40	20	30	no	0	
PNAPM	Limones	14	2019	PAST	otras	20	10	20	no	0	
PNAPM	Limones	14	2019	PAST	otras	25	20	10	no	0	
PNAPM	Limones	14	2019	PAST	otras	20	20	10	no	0	
PNAPM	Limones	14	2019	PAST	otras	20	20	10	no	0	
PNAPM	Limones	14	2019	PAST	otras	20	20	10	no	0	
PNAPM	Limones	14	2019	PAST	otras	25	20	10	no	0	
PNAPM	Limones	15	2019	APAL	otras	120	100	100	no	80	
PNAPM	Limones	15	2019	PAST	otras	20	10	10	no	0	
PNAPM	Limones	15	2019	PAST	otras	20	10	10	no	0	
PNAPM	Limones	15	2019	PAST	otras	20	10	10	no	0	
PNAPM	Limones	15	2019	PPOR	otras	10	10	2	no	0	
PNAPM	Limones	15	2019	PPOR	otras	15	10	10	no	0	
PNAPM	Limones	15	2019	APAL	otras	40	40	30	no	0	
PNAPM	Limones	15	2019	APAL	otras	700	600	120	no	0	
PNAPM	Limones	15	2019	APAL	otras	40	40	20	no	0	
PNAPM	Limones	15	2019	APAL	otras	40	40	20	no	0	
PNAPM	Limones	16	2019	APAL	otras	200	140	90	no	60	
PNAPM	Limones	16	2019	PSTR	PSTR	30	30	40	si	100	
PNAPM	Limones	16	2019	PAST	otras	10	10	10	no	0	
PNAPM	Limones	16	2019	PSTR	PSTR	35	30	20	si	70	
PNAPM	Limones	16	2019	APAL	otras	620	390	140	no	0	
PNAPM	Limones	16	2019	PSTR	PSTR	60	40	120	si	100	
PNAPM	Limones	16	2019	PSTR	PSTR	30	30	50	no	0	
PNAPM	Limones	16	2019	PSTR	PSTR	20	20	50	si	100	
PNAPM	Limones	16	2019	PAST	otras	10	10	12	no	0	
PNAPM	Limones	16	2019	PSTR	PSTR	60	50	60	si	80	
PNAPM	Limones	16	2019	APAL	otras	250	200	120	no	10	
PNAPM	Limones	16	2019	UAGA	otras	20	20	10	no	0	
PNAPM	Limones	16	2019	APAL	otras	20	20	10	no	0	
PNAPM	Limones	16	2019	APAL	otras	40	40	50	no	5	
PNAPM	Limones	17	2019	PAST	otras	20	20	12	no	0	
PNAPM	Limones	17	2019	APAL	otras	120	120	110	no	70	
PNAPM	Limones	17	2019	APAL	otras	220	100	100	no	70	
PNAPM	Limones	17	2019	PSTR	PSTR	60	35	28	si	70	
PNAPM	Limones	17	2019	APAL	otras	120	100	80	no	80	
PNAPM	Limones	17	2019	PSTR	PSTR	140	120	100	si	80	
PNAPM	Limones	17	2019	APAL	otras	200	150	200	no	50	
PNAPM	Limones	17	2019	APAL	otras	120	100	100	no	60	
PNAPM	Limones	17	2019	APAL	otras	150	120	100	no	60	
PNAPM	Limones	17	2019	OFAV	OFAV	145	145	90	si	48	
PNAPM	Limones	18	2019	PSTR	PSTR	48	40	41	si	80	
PNAPM	Limones	18	2019	PSTR	PSTR	40	32	38	si	25	
PNAPM	Limones	18	2019	SSID	SSID	30	30	3	si	100	
PNAPM	Limones	18	2019	SSID	SSID	23	20	10	si	80	
PNAPM	Limones	18	2019	APAL	otras	150	120	90	no	0	
PNAPM	Limones	18	2019	SSID	SSID	60	45	30	si	55	
PNAPM	Limones	18	2019	PSTR	PSTR	40	40	25	si	75	
PNAPM	Limones	18	2019	UAGA	otras	10	10	3	no	0	
PNAPM	Limones	18	2019	PSTR	PSTR	60	45	60	si	100	
PNAPM	Limones	18	2019	PAST	otras	20	20	10	no	0	
PNAPM	Limones	18	2019	SSID	SSID	40	35	50	si	100	
PNAPM	Limones	18	2019	PAST	otras	20	20	3	no	0	
PNAPM	Limones	18	2019	PAST	otras	35	30	10	no	0	
PNAPM	Limones	18	2019	PAST	otras	20	20	3	no	0	
PNAPM	Limones	18	2019	PPOR	otras	10	10	12	no	0	
PNAPM	Limones	19	2019	PAST	otras	10	10	2	no	0	
PNAPM	Limones	19	2019	PAST	otras	10	10	2	no	0	
PNAPM	Limones	19	2019	PAST	otras	10	10	2	no	0	
PNAPM	Limones	19	2019	PAST	otras	10	10	2	no	0	
PNAPM	Limones	19	2019	PAST	otras	10	10	2	no	0	
PNAPM	Limones	19	2019	PPOR	otras	35	30	10	no	0	
PNAPM	Limones	19	2019	PPOR	otras	35	30	10	no	0	
PNAPM	Limones	19	2019	APAL	otras	130	120	100	no	60	
PNAPM	Limones	19	2019	PAST	otras	10	10	3	no	0	
PNAPM	Limones	19	2019	PAST	otras	10	10	3	no	0	
PNAPM	Limones	19	2019	PAST	otras	10	10	3	no	0	
PNAPM	Limones	19	2019	PAST	otras	10	10	3	no	0	
PNAPM	Limones	19	2019	PAST	otras	10	10	3	no	0	
PNAPM	Limones	19	2019	PPOR	otras	90	50	40	no	0	
PNAPM	Limones	19	2019	PPOR	otras	30	30	20	no	0	
PNAPM	Limones	19	2019	PAST	otras	12	10	4	no	0	
PNAPM	Limones	19	2019	PAST	otras	12	10	4	no	0	
PNAPM	Limones	19	2019	PAST	otras	12	10	4	no	0	
PNAPM	Limones	19	2019	PAST	otras	12	10	4	no	0	
PNAPM	Limones	19	2019	APAL	otras	160	140	120	no	20	
PNAPM	Limones	19	2019	PPOR	otras	30	30	5	no	0	
PNAPM	Limones	19	2019	PPOR	otras	30	30	5	no	0	
PNAPM	Limones	19	2019	PPOR	otras	30	30	5	no	0	
PNAPM	Limones	19	2019	PPOR	otras	30	30	5	no	0	
PNAPM	Limones	19	2019	PSTR	PSTR	80	50	65	si	40	
PNAPM	Limones	19	2019	PSTR	PSTR	32	30	25	si	20	
PNAPM	Limones	19	2019	PSTR	PSTR	80	60	80	si	100	
PNAPM	Limones	19	2019	APAL	otras	200	100	120	no	10	
PNAPM	Limones	20	2019	APAL	otras	800	500	150	no	0	
PNAPM	Limones	20	2019	PSTR	PSTR	20	20	30	no	0	
PNAPM	Limones	20	2019	PSTR	PSTR	20	20	30	no	0	
PNAPM	Limones	20	2019	PSTR	PSTR	30	20	30	no	0	
PNAPM	Limones	20	2019	PSTR	PSTR	30	20	30	no	0	
PNAPM	Limones	20	2019	PAST	otras	10	10	12	no	0	
PNAPM	Limones	20	2019	PAST	otras	10	10	12	no	0	
PNAPM	Limones	20	2019	PAST	otras	10	10	12	no	0	
PNAPM	Limones	20	2019	PSTR	PSTR	40	20	18	si	50	
PNAPM	Limones	20	2019	OFAV	OFAV	300	220	160	si	98	
PNAPM	Limones	21	2019	PSTR	PSTR	80	75	50	si	100	
PNAPM	Limones	21	2019	PAST	otras	20	20	3	no	0	
PNAPM	Limones	21	2019	PAST	otras	20	20	3	no	0	
PNAPM	Limones	21	2019	PAST	otras	20	20	3	no	0	
PNAPM	Limones	21	2019	PAST	otras	20	20	3	no	0	
PNAPM	Limones	21	2019	PAST	otras	20	20	3	no	0	
PNAPM	Limones	21	2019	PAST	otras	20	20	3	no	0	
PNAPM	Limones	21	2019	PAST	otras	10	10	3	no	0	
PNAPM	Limones	21	2019	PAST	otras	10	10	3	no	0	
PNAPM	Limones	21	2019	PAST	otras	10	10	3	no	0	
PNAPM	Limones	21	2019	PAST	otras	10	10	3	no	0	
PNAPM	Limones	21	2019	PAST	otras	10	10	3	no	0	
PNAPM	Limones	21	2019	UTEN	otras	40	20	10	no	0	
PNAPM	Limones	21	2019	PAST	otras	50	40	20	no	0	
PNAPM	Limones	21	2019	PAST	otras	50	40	20	no	0	
PNAPM	Limones	21	2019	PAST	otras	50	40	20	no	0	
PNAPM	Limones	21	2019	UTEN	otras	150	140	60	no	70	
PNAPM	Limones	21	2019	OFAV	OFAV	50	50	20	no	10	
PNAPM	Limones	21	2019	PSTR	PSTR	100	70	50	si	100	
PNAPM	Limones	21	2019	APAL	otras	120	100	110	no	70	
PNAPM	Limones	21	2019	APAL	otras	350	75	110	no	60	
PNAPM	Limones	22	2019	OFAV	OFAV	25	20	3	no	0	
PNAPM	Limones	22	2019	OFAV	OFAV	25	20	3	no	0	
PNAPM	Limones	22	2019	PAST	otras	25	25	3	no	0	
PNAPM	Limones	22	2019	PAST	otras	25	25	3	no	0	
PNAPM	Limones	22	2019	PAST	otras	25	25	3	no	0	
PNAPM	Limones	22	2019	PAST	otras	25	25	3	no	0	
PNAPM	Limones	22	2019	PAST	otras	25	25	3	no	0	
PNAPM	Limones	22	2019	PAST	otras	25	25	3	no	0	
PNAPM	Limones	22	2019	UAGA	otras	20	20	3	no	0	
PNAPM	Limones	22	2019	UAGA	otras	20	20	3	no	0	
PNAPM	Limones	22	2019	OFAV	OFAV	220	200	80	si	80	
PNAPM	Limones	22	2019	PSTR	PSTR	35	35	40	si	15	
PNAPM	Limones	22	2019	PAST	otras	30	20	10	no	0	
PNAPM	Limones	22	2019	PSTR	PSTR	85	70	75	si	100	
PNAPM	Limones	22	2019	PSTR	PSTR	55	40	55	si	100	
PNAPM	Limones	22	2019	PSTR	PSTR	120	80	60	no	0	
PNAPM	Limones	22	2019	PAST	otras	25	25	10	no	35	
PNAPM	Limones	23	2019	PAST	otras	10	10	6	no	0	
PNAPM	Limones	23	2019	PAST	otras	10	10	6	no	0	
PNAPM	Limones	23	2019	PSTR	PSTR	50	50	60	si	40	
PNAPM	Limones	23	2019	PSTR	PSTR	40	40	20	si	100	
PNAPM	Limones	23	2019	PSTR	PSTR	100	90	40	si	93	
PNAPM	Limones	23	2019	PAST	otras	30	30	20	no	0	
PNAPM	Limones	23	2019	PSTR	PSTR	30	30	20	si	100	
PNAPM	Limones	23	2019	SSID	SSID	10	10	8	si	100	
PNAPM	Limones	23	2019	PAST	otras	10	10	3	no	0	
PNAPM	Limones	23	2019	APAL	otras	120	50	100	no	90	
PNAPM	Limones	23	2019	PAST	otras	10	10	12	no	0	
PNAPM	Limones	23	2019	PAST	otras	30	30	10	no	0	
PNAPM	Limones	23	2019	PSTR	PSTR	60	30	32	si	100	
PNAPM	Limones	23	2019	PAST	otras	25	20	25	no	100	
PNAPM	Limones	23	2019	PAST	otras	25	25	10	no	0	
PNAPM	Limones	1	2019	PAST	otras	10	10	4	no	0	
PNAPM	Limones	1	2019	PAST	otras	28	20	6	no	50	
PNAPM	Limones	1	2019	PAST	otras	18	12	5	no	3	
PNAPM	Limones	1	2019	PAST	otras	12	10	6	no	3	
PNAPM	Limones	1	2019	PAST	otras	12	10	6	no	3	
PNAPM	Limones	1	2019	PAST	otras	12	10	6	no	3	
PNAPM	Limones	1	2019	PAST	otras	12	10	6	no	3	
PNAPM	Limones	1	2019	PAST	otras	12	10	6	no	3	
PNAPM	Limones	1	2019	PAST	otras	12	10	6	no	3	
PNAPM	Limones	1	2019	PAST	otras	12	10	6	no	3	
PNAPM	Limones	1	2019	PAST	otras	12	10	6	no	3	
PNAPM	Limones	1	2019	PAST	otras	12	10	6	no	3	
PNAPM	Limones	1	2019	PAST	otras	12	10	6	no	3	
PNAPM	Limones	1	2019	PAST	otras	18	16	8	no	3	
PNAPM	Limones	1	2019	PAST	otras	18	16	8	no	3	
PNAPM	Limones	1	2019	PAST	otras	18	16	8	no	3	
PNAPM	Limones	1	2019	PAST	otras	18	16	8	no	3	
PNAPM	Limones	1	2019	PAST	otras	18	16	8	no	3	
PNAPM	Limones	1	2019	PAST	otras	18	16	8	no	3	
PNAPM	Limones	1	2019	PAST	otras	8	6	3	no	0	
PNAPM	Limones	1	2019	PAST	otras	8	6	3	no	0	
PNAPM	Limones	1	2019	PAST	otras	8	6	3	no	0	
PNAPM	Limones	1	2019	PAST	otras	8	6	3	no	0	
PNAPM	Limones	1	2019	PAST	otras	8	6	3	no	0	
PNAPM	Limones	1	2019	PAST	otras	8	6	3	no	0	
PNAPM	Limones	1	2019	PAST	otras	8	6	3	no	0	
PNAPM	Limones	1	2019	PAST	otras	8	6	3	no	0	
PNAPM	Limones	1	2019	PAST	otras	18	10	3	no	3	
PNAPM	Limones	1	2019	PAST	otras	18	10	3	no	3	
PNAPM	Limones	1	2019	PAST	otras	18	10	3	no	3	
PNAPM	Limones	1	2019	PAST	otras	25	20	8	no	3	
PNAPM	Limones	1	2019	PAST	otras	25	20	8	no	3	
PNAPM	Limones	1	2019	PAST	otras	25	20	8	no	3	
PNAPM	Limones	1	2019	PAST	otras	35	28	10	no	8	
PNAPM	Limones	1	2019	PSTR	PSTR	35	30	30	si	100	
PNAPM	Limones	2	2019	PAST	otras	12	10	4	no	3	
PNAPM	Limones	2	2019	APAL	otras	40	35	30	no	20	
PNAPM	Limones	2	2019	APAL	otras	120	70	70	no	60	
PNAPM	Limones	2	2019	PSTR	PSTR	75	45	55	si	100	
PNAPM	Limones	2	2019	APAL	otras	100	60	70	no	65	
PNAPM	Limones	2	2019	SSID	SSID	32	22	25	si	85	
PNAPM	Limones	2	2019	PAST	otras	18	15	6	no	3	
PNAPM	Limones	2	2019	PAST	otras	8	8	6	no	0	
PNAPM	Limones	2	2019	PAST	otras	60	40	50	no	5	
PNAPM	Limones	2	2019	APAL	otras	70	30	80	no	45	
PNAPM	Limones	2	2019	APAL	otras	130	80	70	no	35	
PNAPM	Limones	2	2019	PSTR	PSTR	20	18	20	si	100	
PNAPM	Limones	2	2019	PAST	otras	12	9	6	no	3	
PNAPM	Limones	2	2019	PAST	otras	12	9	6	no	3	
PNAPM	Limones	2	2019	PAST	otras	12	9	6	no	3	
PNAPM	Limones	2	2019	PAST	otras	12	9	6	no	3	
PNAPM	Limones	2	2019	PAST	otras	12	9	6	no	3	
PNAPM	Limones	2	2019	PAST	otras	18	15	8	no	3	
PNAPM	Limones	2	2019	PAST	otras	18	15	8	no	3	
PNAPM	Limones	2	2019	PAST	otras	18	15	8	no	3	
PNAPM	Limones	2	2019	PAST	otras	18	15	8	no	3	
PNAPM	Limones	2	2019	APAL	otras	70	50	60	no	30	
PNAPM	Limones	2	2019	APAL	otras	25	20	30	no	2	
PNAPM	Limones	2	2019	APAL	otras	85	55	70	no	40	
PNAPM	Limones	3	2019	APAL	otras	80	30	60	no	5	
PNAPM	Limones	3	2019	APAL	otras	150	120	50	no	25	
PNAPM	Limones	3	2019	APAL	otras	100	80	80	no	8	
PNAPM	Limones	3	2019	PAST	otras	18	18	5	no	5	
PNAPM	Limones	3	2019	APAL	otras	160	80	85	no	8	
PNAPM	Limones	3	2019	APAL	otras	45	40	20	no	80	
PNAPM	Limones	3	2019	APAL	otras	45	40	20	no	80	
PNAPM	Limones	3	2019	APAL	otras	80	40	75	no	15	
PNAPM	Limones	3	2019	APAL	otras	130	120	100	no	15	
PNAPM	Limones	3	2019	APAL	otras	100	80	40	no	75	
PNAPM	Limones	3	2019	PSTR	PSTR	22	18	18	si	80	
PNAPM	Limones	3	2019	MDEC	otras	10	10	6	no	0	
PNAPM	Limones	3	2019	APAL	otras	180	130	100	no	10	
PNAPM	Limones	3	2019	APAL	otras	120	85	70	no	40	
PNAPM	Limones	3	2019	APAL	otras	180	160	75	no	15	
PNAPM	Limones	3	2019	APAL	otras	70	65	30	no	0	
PNAPM	Limones	4	2019	PAST	otras	10	8	3	no	17	
PNAPM	Limones	4	2019	PAST	otras	10	8	3	no	17	
PNAPM	Limones	4	2019	PAST	otras	10	8	3	no	17	
PNAPM	Limones	4	2019	APAL	otras	60	50	50	no	85	
PNAPM	Limones	4	2019	APAL	otras	110	100	80	no	0	
PNAPM	Limones	4	2019	APAL	otras	110	100	80	no	0	
PNAPM	Limones	4	2019	APAL	otras	110	100	80	no	0	
PNAPM	Limones	4	2019	APAL	otras	110	100	80	no	0	
PNAPM	Limones	4	2019	APAL	otras	110	100	80	no	0	
PNAPM	Limones	4	2019	APAL	otras	110	100	80	no	0	
PNAPM	Limones	4	2019	APAL	otras	110	100	80	no	0	
PNAPM	Limones	4	2019	APAL	otras	110	100	80	no	0	
PNAPM	Limones	4	2019	APAL	otras	130	120	85	no	0	
PNAPM	Limones	4	2019	APAL	otras	300	200	90	no	10	
PNAPM	Limones	4	2019	APAL	otras	140	130	70	no	0	
PNAPM	Limones	4	2019	PAST	otras	14	12	5	no	5	
PNAPM	Limones	4	2019	PAST	otras	14	12	5	no	5	
PNAPM	Limones	4	2019	APAL	otras	18	16	20	no	80	
PNAPM	Limones	4	2019	APAL	otras	200	140	70	no	25	
PNAPM	Limones	5	2019	APAL	otras	220	130	80	no	20	
PNAPM	Limones	5	2019	APAL	otras	230	180	50	no	20	
PNAPM	Limones	5	2019	APAL	otras	90	85	75	no	20	
PNAPM	Limones	5	2019	APAL	otras	165	100	50	no	5	
PNAPM	Limones	5	2019	PAST	otras	20	18	6	no	3	
PNAPM	Limones	5	2019	PAST	otras	20	18	6	no	3	
PNAPM	Limones	5	2019	PAST	otras	12	10	6	no	1	
PNAPM	Limones	5	2019	PAST	otras	12	10	6	no	1	
PNAPM	Limones	5	2019	PAST	otras	12	10	6	no	1	
PNAPM	Limones	5	2019	PPOR	otras	22	16	8	no	2	
PNAPM	Limones	5	2019	MDEC	otras	20	16	6	no	3	
PNAPM	Limones	5	2019	APAL	otras	120	120	100	no	30	
PNAPM	Limones	5	2019	PAST	otras	10	8	3	no	0	
PNAPM	Limones	5	2019	PAST	otras	10	8	3	no	0	
PNAPM	Limones	5	2019	PAST	otras	10	8	3	no	0	
PNAPM	Limones	5	2019	PAST	otras	10	8	3	no	0	
PNAPM	Limones	6	2019	APAL	otras	50	40	50	no	10	
PNAPM	Limones	6	2019	PAST	otras	25	20	10	no	3	
PNAPM	Limones	6	2019	PSTR	PSTR	10	8	10	si	100	
PNAPM	Limones	6	2019	PAST	otras	28	18	10	no	0	
PNAPM	Limones	6	2019	SSID	SSID	10	10	6	si	60	
PNAPM	Limones	6	2019	PAST	otras	8	8	4	no	0	
PNAPM	Limones	6	2019	SSID	SSID	55	35	20	si	100	
PNAPM	Limones	6	2019	APAL	otras	75	50	25	no	25	
PNAPM	Limones	6	2019	APAL	otras	25	20	18	no	0	
PNAPM	Limones	6	2019	APAL	otras	40	25	25	no	10	
PNAPM	Limones	6	2019	APAL	otras	20	12	10	no	40	
PNAPM	Limones	6	2019	APAL	otras	50	40	12	no	15	
PNAPM	Limones	6	2019	APAL	otras	40	35	25	no	10	
PNAPM	Limones	6	2019	APAL	otras	18	15	15	no	0	
PNAPM	Limones	6	2019	APAL	otras	18	15	15	no	0	
PNAPM	Limones	13	2019	OFAV	OFAV	n/a	n/a	n/a	no	0	no mesure
PNAPM	Limones	13	2019	OFAV	OFAV	n/a	n/a	n/a	no	0	no mesure
PNAPM	Limones	14	2019	OFAV	OFAV	n/a	n/a	n/a	no	0	no mesure
PNAPM	Limones	14	2019	OFAV	OFAV	n/a	n/a	n/a	no	0	no mesure
PNAPM	Limones	17	2019	OFAV	OFAV	n/a	n/a	n/a	no	0	no mesure
PNAPM	Limones	20	2019	OFAV	OFAV	n/a	n/a	n/a	no	0	no mesure
PNAPM	Limones	21	2019	OFAV	OFAV	n/a	n/a	n/a	no	0	no mesure
PNAPM	Limones	22	2019	OFAV	OFAV	n/a	n/a	n/a	no	0	no mesure
